,atk,base_card_id,card_id,card_name,card_set_id,char_type,clan,copyright,cost,cv,description,evo_atk,evo_description,evo_life,evo_skill_disc,foil_card_id,format_type,get_red_ether,is_foil,life,normal_card_id,org_evo_skill_disc,org_skill_disc,rarity,restricted_count,skill,skill_disc,skill_option,tokens,tribe_name,use_red_ether
56,1,109221020,109221020,Sellsword Lucius,10009,1,2,,1,,"After all these years honing my swordsmanship on goblins, I should be prepared for the battlefield. Despite that, swinging my blade against fellow humans still doesn't feel right.",3,A life lived by the sword isn't such an unpleasant prospect. There are still opponents out there with swords worth crossing.,3,,109221021,1,50,0,1,109221020,,[b]Fanfare[/b][b]:[/b] [b]Enhance[/b] [b](5)[/b] [b]-[/b] Destroy an enemy follower.,2,3,"pp_fixeduse,destroy",Fanfare: Enhance (5) - Destroy an enemy follower.,"fixeduse=5,none",,Officer,200
57,1,110231010,110231010,Rapier Master,10010,1,2,,1,,"You're a ragged lot, all caked in mud and dust. Swords should be wielded with elegance. Watch and learn!",3,What an utter disgrace you are. But take heart. This blade of mine will put an elegant end to your vulgar existence!,3,,110231011,1,250,0,1,110231010,,[b]Fanfare[/b][b]:[/b] [b]Enhance[/b] [b](2)[/b] [b]-[/b] Gain +1/+1.<br>[b]Fanfare[/b][b]:[/b] [b]Enhance[/b] [b](4)[/b] [b]-[/b] Gain +1/+1 more and [b]Bane[/b].<br>[b]Fanfare[/b][b]:[/b] [b]Enhance[/b] [b](6)[/b] [b]-[/b] Gain +1/+1 more and [b]Ward[/b].<br>[b]Fanfare[/b][b]:[/b] [b]Enhance[/b] [b](8)[/b] [b]-[/b] Gain +1/+1 more and [b]Rush[/b].<br>[b]Fanfare[/b][b]:[/b] [b]Enhance[/b] [b](10)[/b] [b]-[/b] Gain +1/+1 more.,3,3,"pp_fixeduse,powerup,pp_fixeduse,powerup,killer,pp_fixeduse,powerup,guard,pp_fixeduse,powerup,rush,pp_fixeduse,powerup",Fanfare: Enhance (2) - Gain +1/+1.<br>Fanfare: Enhance (4) - Gain +1/+1 more and Bane.<br>Fanfare: Enhance (6) - Gain +1/+1 more and Ward.<br>Fanfare: Enhance (8) - Gain +1/+1 more and Rush.<br>Fanfare: Enhance (10) - Gain +1/+1 more.,"fixeduse=2,add_offense=1&add_life=1,fixeduse=4,add_offense=1&add_life=1,none,fixeduse=6,add_offense=1&add_life=1,none,fixeduse=8,add_offense=1&add_life=1,none,fixeduse=10,add_offense=1&add_life=1",,Officer,800
58,1,900211010,900211010,Knight,90000,1,2,,1,,"I have chosen the way of the sword because there are things and people I wish to protect. Well, friend? Why have you chosen this path?",3,"I have chosen the way of the sword because there are people and things I wish to protect. I wish to create a world where people coexist in harmony. It is sorrow I wish to destroy, not life.",3,,900211011,1,0,0,1,900211010,,,1,3,none,,none,,Officer,0
59,1,900211020,900211020,Heavy Knight,90000,1,2,,1,,We're surrounded? Heh-heh! Wonderful! We'll take them all out in one go!,3,What! Is that all you've got? Very well. Now it's my turn.,4,,900211021,1,0,0,2,900211020,,,1,3,none,,none,,Officer,0
60,1,900211070,900211070,Shield Guardian,90000,1,2,,1,,"With this slab of shield, arrows will never reach me!",3,My brawn and my shield stop magic cold!,3,Ward. ,900211071,1,0,0,1,900211070,[b]Ward[/b][b].[/b] ,[b]Ward[/b][b].[/b] ,1,3,guard,Ward. ,none,,Officer,0
61,1,900241010,900241010,Otohime's Bodyguard,90000,1,2,,1,,"I didn't think they'd let someone as tiny as me guard, but it turns out that Otohime can't stand to be around people taller than her!",3,"What'll happen if I grow taller than Otohime? Don't tell me I'll get kicked out! Well, for the time I'm here I'll do everything I can to protect her.",4,,900241011,0,0,0,2,900241010,,,4,3,none,,none,,Officer,0
62,0,102214040,102214040,Mentor's Teachings,10002,4,2,,1,,My precious child. May you always have both the strength to survive in this cruel world and the kindness to protect your allies from its evils.,0,,0,,102214041,0,10,0,0,102214040,,Give a follower +1/+0 until the end of the turn.<br>Draw a card.,1,3,"powerup,draw",Give a follower +1/+0 until the end of the turn.<br>Draw a card.,"add_offense=1,none",,-,50
63,0,107224010,107224010,Accolade,10007,4,2,,1,,"A good man hopes for justice, a knight upholds it. You knelt a man, now rise a knight.",0,,0,,107224011,1,50,0,0,107224010,,Give an allied follower [b]Clash[/b][b]:[/b] Draw a card.<br>Change that follower into a Commander follower if they are an Officer follower.,2,3,"attach_skill,change_affiliation",Give an allied follower Clash: Draw a card.<br>Change that follower into a Commander follower if they are an Officer follower.,"skill=(skill:draw)(timing:when_fight)(condition:none)(target:character=me&target=deck&card_type=all&random_count=1)(option:none)(preprocess:none)(icon:induction),tribe=lord",,-,200
64,0,108234010,108234010,Chromatic Duel,10008,4,2,,1,,"""I challenge you, Queen of Black!""<br>""Checkmate, King of White!"" —King of White, Queen of Black",0,,0,,108234011,1,250,0,0,108234010,,"[b]Choose[/b][b]:[/b] Put either a [b]Queen Hemera the White[/b] or a [b]Queen Magnus the Black[/b] into your hand.<br>[b]Enhance[/b] [b](8)[/b][b]:[/b] Put a [b]Queen Hemera the White[/b] and a [b]Queen Magnus the Black[/b] into your hand instead, and recover 8 play points.",3,3,"choice,token_draw,pp_fixeduse,token_draw,pp_modifier","Choose: Put either a Queen Hemera the White or a Queen Magnus the Black into your hand.<br>Enhance (8): Put a Queen Hemera the White and a Queen Magnus the Black into your hand instead, and recover 8 play points.","card_id=900231010:900231020,repeat_count=1&summon_side=me,fixeduse=8,token_draw=900231010:900231020,add_pp=8",,-,800
65,0,109214010,109214010,Grand Auction,10009,4,2,,1,,"As sparks fly between buyers and sellers, prices rise and fall like the tides of battle. But, then again, all's fair in love, war, and commerce.",0,,0,,109214011,1,10,0,0,109214010,,Discard a card from your hand.<br>Draw a card.<br>Put an [b]Ageworn Weaponry[/b] into your hand.,1,3,"discard,draw,token_draw",Discard a card from your hand.<br>Draw a card.<br>Put an Ageworn Weaponry into your hand.,"none,none,token_draw=109223010",,-,50
66,0,900214010,900214010,Gilded Blade,90000,4,2,,1,,A dagger once passed down through a royal family—now little more than a bandit's negotiation implement.,0,,0,,900214011,1,0,0,0,900214010,,Deal 1 damage to an enemy follower.,1,3,damage,Deal 1 damage to an enemy follower.,damage=1,,Loot,0
67,0,900214020,900214020,Gilded Goblet,90000,4,2,,1,,A chalice once prized by a famed general—now little more than a bandit's flask.,0,,0,,900214021,1,0,0,0,900214020,,Restore 2 defense to an ally.,1,3,heal,Restore 2 defense to an ally.,healing=2,,Loot,0
68,0,900214030,900214030,Gilded Boots,90000,4,2,,1,,A pair of shoes crafted by expert hands—now little more than a bandit's house slippers.,0,,0,,900214031,1,0,0,0,900214030,,Give [b]Rush[/b] to an allied follower.,1,3,rush,Give Rush to an allied follower.,none,,Loot,0
69,0,900214040,900214040,Gilded Necklace,90000,4,2,,1,,A necklace once adored by a noblewoman—now little more than the string for a bandit's idle cat's cradle.,0,,0,,900214041,1,0,0,0,900214040,,Give +1/+1 to an allied follower.,1,3,powerup,Give +1/+1 to an allied follower.,add_offense=1&add_life=1,,Loot,0
70,0,900224020,900224020,Fatal Spellbomb,90000,4,2,,1,,"This is what they call dirty payback for dirty deeds. —Valse, Magical Marksman",0,,0,,900224021,1,0,0,0,900224020,,Destroy an enemy follower with 3 defense or less.,2,3,destroy,Destroy an enemy follower with 3 defense or less.,none,,-,0
71,0,101232020,101232020,Front Lines,10001,2,2,,1,,A knight knows no shame like wounds on her back. We know no way but forward.,0,,0,,101232021,0,250,0,0,101232020,,"At the end of your turn, give +1/+0 to a random allied Officer follower.",3,3,powerup,"At the end of your turn, give +1/+0 to a random allied Officer follower.",add_offense=1,,-,800
72,0,104213010,104213010,Spring Cleaning,10004,3,2,,1,,Let's get rid of all this clutter!,0,,0,,104213011,0,10,0,0,104213010,,"[b]Countdown[/b] [b](3)[/b]<br>At the end of your turn, randomly discard 1 of the highest-cost cards in your hand. Then draw a card.",1,3,"discard,draw","Countdown (3)<br>At the end of your turn, randomly discard 1 of the highest-cost cards in your hand. Then draw a card.","none,none",,-,50
73,1,900311010,900311010,Snowman,90000,1,3,,1,,"Huh? Why am I wearing a scarf if I'm made of snow? Humph! Even snowmen get cold, you know!",3,Huh? Why am I wearing clothes if I'm made of snow? Humph! Are snowmen not allowed to be interested in fashion now?,3,,900311011,1,0,0,1,900311010,,,1,3,none,,none,,-,0
74,0,900311040,900311040,Scrap Golem,90000,1,3,,1,,This haphazard pile of scrap metal moves with an ominous screech.,2,This mountain of scrap metal slays the foes of its master.,4,Ward. ,900311041,1,0,0,2,900311040,[b]Ward[/b][b].[/b] ,[b]Ward[/b][b].[/b] ,1,3,guard,Ward. ,none,,-,0
75,1,900311060,900311060,Flame Rat,90000,1,3,,1,,"Hey, no one told me I was gettin' turned into a rat! This makes me squeaking mad!",3,Argh! What the squeak is going on? And why'd you have to make me look so ratty?,3,"At the start of your turn, deal 1 damage to both leaders.",900311061,0,0,0,1,900311060,"At the start of your turn, deal 1 damage to both leaders.","At the start of your turn, deal 1 damage to both leaders.",1,3,damage,"At the start of your turn, deal 1 damage to both leaders.",damage=1,,-,0
76,1,900311070,900311070,Bunnicorn Nic-nic,90000,1,3,,1,,"A divine beast summoned by a kind and talented Mysterian girl. During school hours, it can be occasionally seen freely roaming the halls of the academy.",3,"One day, the young beast collected flowers around the academy to bring them to the girl, for this day was the one year anniversary of their union.",3,Last Words: Spellboost the cards in your hand.,900311071,1,0,0,1,900311070,[b]Last Words[/b][b]:[/b] [b]Spellboost[/b] the cards in your hand.,[b]Last Words[/b][b]:[/b] [b]Spellboost[/b] the cards in your hand.,1,3,spell_charge,Last Words: Spellboost the cards in your hand.,add_charge=1,,Mysteria,0
77,0,100314010,100314010,Insight,10000,4,3,,1,,Knowledge comes to the wise.,0,,0,,100314011,1,0,0,0,100314010,,Draw a card.,1,3,draw,Draw a card.,none,,-,0
78,0,100314010,705314010,Insight,70005,4,3,,1,,Time for Professor Cagliostro's super-special crash course: Alchemy for Absolute Morons!,0,,0,,705314011,1,0,0,0,705314010,,Draw a card.,1,3,draw,Draw a card.,none,,-,0
79,0,101324030,101324030,Commence Experiment,10001,4,3,,1,,"All righty, let's get started!",0,,0,,101324031,0,50,0,0,101324030,,Summon an [b]Earth Essence[/b].,2,3,summon_token,Summon an Earth Essence.,summon_token=900312010,,-,200
80,0,107324010,107324010,Mysterian Knowledge,10007,4,3,,1,,"""Can you believe this load of homework? What a monster!""<br>""Hang in there, Lou!""<br>—Overheard at Mysteria Academy",0,,0,,107324011,1,50,0,0,107324010,,Randomly put 1 of the following cards into your hand: [b]Mysterian Missile[/b] or [b]Mysterian Circle[/b].,2,1,token_draw,Randomly put 1 of the following cards into your hand: Mysterian Missile or Mysterian Circle.,token_draw=900314040:900314050:?1,,Mysteria,200
81,0,900314020,900314020,Crimson Sorcery,90000,4,3,,1,,Dragons aren't the only ones who breathe fire when they're angry.,0,,0,,900314021,0,0,0,0,900314020,,Deal 3 damage to an enemy.,1,3,damage,Deal 3 damage to an enemy.,damage=3,,-,0
82,0,900334050,900334050,Grea's Ember,90000,4,3,,1,,"""Go any further and these flames will only get hotter."" <br>—Grea, Mysterian Dragoness",0,,0,,900334051,1,0,0,0,900334050,,Deal 3 damage to an enemy follower.,3,3,damage,Deal 3 damage to an enemy follower.,damage=3,,Mysteria,0
83,0,900334070,900334070,Splendid Conjury,90000,4,3,,1,,"It's true that all flowers eventually wilt, but I bloom beyond the world's rules. Look now upon the eternal blossom and her spells of resplendence—for it is far more than you deserve!",0,,0,,900334071,1,0,0,0,900334070,,Deal 3 damage to an enemy follower.<br>[b]Spellboost[/b][b]:[/b] Deal 1 more.,3,3,damage,Deal 3 damage to an enemy follower.<br>Spellboost: Deal 1 more.,damage=CHARGE_COUNT+3,,-,0
84,0,102312040,102312040,Scrap Iron Smelter,10002,2,3,,1,,"Sure it's thrown together, but it's better than nothing!",0,,0,,102312041,1,10,0,0,102312040,,[b]Fanfare[/b][b]:[/b] Summon a [b]Scrap Golem[/b].,1,3,summon_token,Fanfare: Summon a Scrap Golem.,summon_token=900311040,,Earth Sigil,50
85,0,102312040,110312010,Scrap Iron Smelter,10010,2,3,,1,,"Not bad, for scrap metal!",0,,0,,110312011,1,10,0,0,110312010,,[b]Fanfare[/b][b]:[/b] Summon a [b]Scrap Golem[/b].,1,3,summon_token,Fanfare: Summon a Scrap Golem.,summon_token=900311040,,Earth Sigil,50
86,0,105312010,105312010,Witch's Cauldron,10005,2,3,,1,,"Tincture, elixir, or just today's lunch? No one knows but her.",0,,0,,105312011,0,10,0,0,105312010,,[b]Last Words[/b][b]:[/b] Draw a card.,1,3,draw,Last Words: Draw a card.,none,,Earth Sigil,50
87,0,106312010,106312010,Starseer's Telescope,10006,2,3,,1,,The light of the stars is the light of the future. To know one is therefore to know both.,0,,0,,106312011,0,10,0,0,106312010,,[b]Fanfare[/b][b]:[/b] [b]Earth Rite[/b] [b]-[/b] Draw a card. Recover 1 play point.<br>(This Earth Rite effect doesn't activate unless there is already another allied Earth Sigil in play.),1,3,"draw,pp_modifier",Fanfare: Earth Rite - Draw a card. Recover 1 play point.<br>(This Earth Rite effect doesn't activate unless there is already another allied Earth Sigil in play.),"none,add_pp=1",,Earth Sigil,50
88,0,109332010,109332010,Mystic Rune,10009,2,3,,1,,"""There are a couple of things I wish to impart to you. But instead of giving you the usual lecture, allow me to show you this. Think you can understand it?"" —Accomplished Mage<br>",0,,0,,109332011,1,250,0,0,109332010,,"If you have at least 5 play points, [b]Choose[/b][b]:[/b] Play this card as either an [b]Emergency Summoning[/b] or a [b]Reactive Barrier[/b].",3,3,"choice,transform","If you have at least 5 play points, Choose: Play this card as either an Emergency Summoning or a Reactive Barrier.","card_id=900332010:900332020,repeat_count=1&summon_side=me",,Earth Sigil,800
89,0,900312010,900312010,Earth Essence,90000,2,3,,1,,I daresay the fruits of my research should take my magical abilities to still greater heights!,0,,0,,900312011,1,0,0,0,900312010,,(This is an Earth Sigil amulet that can be used to activate [b]Earth Rite[/b] effects.),1,3,none,(This is an Earth Sigil amulet that can be used to activate Earth Rite effects.),none,,Earth Sigil,0
90,1,101411010,101411010,Ivory Dragon,10001,1,4,,1,,"A youthful white dragon offers a prayer to the heavens. It prays that one day, no matter how many years hence, it shall become the equal of its parents.",3,A youthful white dragon offers a prayer to the heavens. It prays that one day it shall fulfill a great purpose like its parents before it.,4,,101411011,0,10,0,2,101411010,,[b]Fanfare[/b][b]:[/b] Draw a card if [b]Overflow[/b] is active for you.,1,3,draw,Fanfare: Draw a card if Overflow is active for you.,none,,-,50
91,0,110421020,110421020,"Giselle, Mermaid Healer",10010,1,4,,1,,"I wonder what I'm cut out for... There's gotta be more out there than being a mermaid. I mean, the ocean gets old quick. It's nothing but water and fish!",2,"I wanna run across the grass and fly through the air! Ahh, I'm so booored. Maybe I'll get lucky and something interesting will fall from the skies...",5,(Same as the unevolved form.),110421021,1,50,0,3,110421020,(Same as the unevolved form.),"At the start of the opponent's turn, restore 2 defense to all other allied followers.",2,3,heal,"At the start of the opponent's turn, restore 2 defense to all other allied followers.",healing=2,,-,200
